ER_Code,NOC_2016,NOC_2021,Low_Wage_2016,Median_Wage_2016,High_Wage_2016,Low_Wage_2020,Median_Wage_2020,High_Wage_2020,Low_Wage_2024,Median_Wage_2024,High_Wage_2024,Province,Region,NOC_Title_2021,Broad_Category_Code,TEER_Code,Major_Group_Code,Broad_Category_Name,TEER_Level_Name,Major_Group_Name
ER48,8432,85103,12.2,14.0,16.0,15.0,16.0,32.17,16.0,19.0,25.0,Alberta,Alberta,nursery and greenhouse labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER59,8432,85103,10.85,11.25,26.92,14.6,17.0,29.33,17.4,17.85,29.0,British Columbia,British Columbia,nursery and greenhouse labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER12,8441,84121,12.5,22.7,100.0,15.0,20.82,50.0,16.7,24.08,35.0,Nova Scotia,Nova Scotia,fishing vessel deckhands,8,4,84,"8 - Natural resources, agriculture and production",4 - Secondary diploma or several weeks training,Workers: resources/agriculture
ER13,8441,84121,12.0,15.58,32.0,14.1,18.0,30.0,17.0,20.83,40.0,New Brunswick,New Brunswick,fishing vessel deckhands,8,4,84,"8 - Natural resources, agriculture and production",4 - Secondary diploma or several weeks training,Workers: resources/agriculture
ER24,8441,84121,12.0,15.0,21.5,14.0,17.85,36.32,17.85,21.17,32.86,Quebec,Quebec,fishing vessel deckhands,8,4,84,"8 - Natural resources, agriculture and production",4 - Secondary diploma or several weeks training,Workers: resources/agriculture
ER59,8441,84121,15.0,25.0,45.0,19.65,30.5,50.0,20.0,35.0,50.0,British Columbia,British Columbia,fishing vessel deckhands,8,4,84,"8 - Natural resources, agriculture and production",4 - Secondary diploma or several weeks training,Workers: resources/agriculture
ER10,8611,85101,10.5,11.0,14.5,12.15,14.65,16.5,15.6,16.0,20.0,Newfoundland and Labrador,Newfoundland and Labrador,harvesting labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER1110,8611,85101,11.0,13.0,15.0,12.85,14.0,19.71,16.0,18.0,21.0,Prince Edward Island,Prince Edward Island,harvesting labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER12,8611,85101,10.7,11.755,14.67,12.55,14.0,15.5,15.2,16.23,20.0,Nova Scotia,Nova Scotia,harvesting labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER13,8611,85101,11.0,13.0,15.03,11.75,15.0,20.0,15.3,18.0,22.9,New Brunswick,New Brunswick,harvesting labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER24,8611,85101,10.75,12.0,17.0,13.1,14.0,19.75,15.75,18.0,24.0,Quebec,Quebec,harvesting labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER35,8611,85101,11.4,12.0,22.0,14.25,14.6,20.0,17.2,17.2,22.0,Ontario,Ontario,harvesting labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER48,8611,85101,12.2,13.0,19.0,15.0,17.0,20.0,15.5,20.0,27.0,Alberta,Alberta,harvesting labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER59,8611,85101,10.85,10.85,24.0,14.6,14.6,28.0,17.4,17.4,20.0,British Columbia,British Columbia,harvesting labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER10,8612,85121,10.5,15.6,26.0,12.15,14.0,26.47,15.6,17.0,24.5,Newfoundland and Labrador,Newfoundland and Labrador,landscaping and grounds maintenance labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER1110,8612,85121,11.0,13.5,20.03,12.85,15.0,20.3,16.0,18.0,22.0,Prince Edward Island,Prince Edward Island,landscaping and grounds maintenance labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER12,8612,85121,10.7,15.0,22.12,12.55,16.0,21.43,15.2,17.77,22.88,Nova Scotia,Nova Scotia,landscaping and grounds maintenance labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER13,8612,85121,10.65,13.0,21.0,11.7,15.0,21.58,15.3,17.5,22.35,New Brunswick,New Brunswick,landscaping and grounds maintenance labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER24,8612,85121,10.75,15.0,23.0,13.1,16.0,24.6,16.5,20.12,28.0,Quebec,Quebec,landscaping and grounds maintenance labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER35,8612,85121,11.4,15.0,23.5,14.25,17.0,25.0,17.2,20.0,26.0,Ontario,Ontario,landscaping and grounds maintenance labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER46,8612,85121,11.0,14.0,22.0,11.9,16.0,23.56,15.8,18.0,23.27,Manitoba,Manitoba,landscaping and grounds maintenance labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER47,8612,85121,12.0,16.2,24.0,12.0,17.0,26.0,15.0,19.5,26.0,Saskatchewan,Saskatchewan,landscaping and grounds maintenance labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER48,8612,85121,13.0,18.0,30.0,15.0,20.0,31.0,16.5,20.0,28.0,Alberta,Alberta,landscaping and grounds maintenance labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER59,8612,85121,12.0,16.0,27.23,14.6,20.0,30.65,17.5,22.0,30.0,British Columbia,British Columbia,landscaping and grounds maintenance labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER10,8613,85102,11.96,14.5,20.99,14.56,17.14,26.92,15.6,21.0,35.0,Newfoundland and Labrador,Newfoundland and Labrador,aquaculture and marine harvest labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER1110,8613,85102,11.96,14.5,20.99,13.65,16.25,24.0,16.0,19.25,28.75,Prince Edward Island,Prince Edward Island,aquaculture and marine harvest labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER12,8613,85102,11.96,14.5,20.99,13.0,17.17,31.01,15.2,19.25,54.87,Nova Scotia,Nova Scotia,aquaculture and marine harvest labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER13,8613,85102,11.96,14.5,20.99,14.5,18.0,25.96,16.5,19.0,28.85,New Brunswick,New Brunswick,aquaculture and marine harvest labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER59,8613,85102,11.5,16.0,25.0,15.0,18.56,34.0,20.0,26.8,38.48,British Columbia,British Columbia,aquaculture and marine harvest labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER10,8614,85110,12.0,21.5,36.0,18.36,28.0,39.85,20.0,27.0,36.85,Newfoundland and Labrador,Newfoundland and Labrador,mine labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER24,8614,85110,15.5,25.0,34.49,18.0,25.0,37.2,21.0,30.0,40.0,Quebec,Quebec,mine labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER35,8614,85110,16.5,23.505,38.4,17.0,24.0,35.28,20.0,25.96,35.0,Ontario,Ontario,mine labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER46,8614,85110,18.0,26.655,53.03008,27.29,32.7,37.5,21.0,27.0,35.4,Manitoba,Manitoba,mine labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER47,8614,85110,22.0,32.0,37.5,23.5,36.0,47.75,22.72,30.0,44.5,Saskatchewan,Saskatchewan,mine labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER48,8614,85110,17.85,27.01,36.24,18.18,25.88,35.9,22.0,28.0,37.81,Alberta,Alberta,mine labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER59,8614,85110,17.07,24.975,36.415,18.0,26.0,35.0,23.0,30.0,40.0,British Columbia,British Columbia,mine labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER10,8615,85111,15.0,25.625,36.0,16.0,25.7,34.0,18.5,27.0,38.0,Newfoundland and Labrador,Newfoundland and Labrador,"oil and gas drilling, servicing and related labourers",8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER12,8615,85111,15.75,28.2,34.8,18.0,29.0,35.0,19.0,31.86,38.0,Nova Scotia,Nova Scotia,"oil and gas drilling, servicing and related labourers",8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER13,8615,85111,14.0,25.0,32.98,15.0,22.0,32.89,16.5,22.23,37.39,New Brunswick,New Brunswick,"oil and gas drilling, servicing and related labourers",8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER35,8615,85111,18.0,28.5,33.0,17.0,27.5,32.71,19.63,31.44,38.0,Ontario,Ontario,"oil and gas drilling, servicing and related labourers",8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER46,8615,85111,21.0,30.0,32.5,20.0,29.0,34.76,25.0,34.0,40.0,Manitoba,Manitoba,"oil and gas drilling, servicing and related labourers",8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER47,8615,85111,18.0,26.74,48.2,19.85,26.5,35.0,23.0,32.0,38.5,Saskatchewan,Saskatchewan,"oil and gas drilling, servicing and related labourers",8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER48,8615,85111,18.0,25.0,40.38,18.46,27.0,32.5,22.0,30.0,38.0,Alberta,Alberta,"oil and gas drilling, servicing and related labourers",8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER59,8615,85111,21.0,29.0,33.0,21.0,28.0,32.0,25.0,32.0,38.0,British Columbia,British Columbia,"oil and gas drilling, servicing and related labourers",8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER10,8616,85120,12.0,17.25,30.0,14.0,19.0,25.85,16.0,20.0,24.0,Newfoundland and Labrador,Newfoundland and Labrador,logging and forestry labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER13,8616,85120,12.5,16.0,22.0,13.41,17.0,24.12,15.83,21.0,30.0,New Brunswick,New Brunswick,logging and forestry labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER24,8616,85120,13.0,20.0,30.0,15.0,23.83,40.0,18.0,29.75,50.0,Quebec,Quebec,logging and forestry labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER35,8616,85120,13.52,23.675,28.47,15.0,21.02,35.0,18.0,27.0,45.0,Ontario,Ontario,logging and forestry labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER46,8616,85120,11.58,17.0,23.48,13.0,18.42,30.0,17.28,25.0,50.0,Manitoba,Manitoba,logging and forestry labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER47,8616,85120,11.5,23.23,29.0,14.0,20.0,33.5,16.5,23.0,40.0,Saskatchewan,Saskatchewan,logging and forestry labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER48,8616,85120,18.0,21.0,26.5,17.0,22.0,33.0,19.0,24.0,35.0,Alberta,Alberta,logging and forestry labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER59,8616,85120,15.0,25.0,35.0,16.0,28.0,40.0,20.0,32.09,50.0,British Columbia,British Columbia,logging and forestry labourers,8,5,85,"8 - Natural resources, agriculture and production",5 - Short-term demo or no formal education,Labourers: harvesting/landscaping
ER24,9211,92010,19.0,24.04,42.0,19.5,27.4,50.0,25.95,36.0,56.25,Quebec,Quebec,"supervisors, mineral and metal processing",9,2,92,9 - Manufacturing and utilities,2 - College diploma/apprenticeship (2+ yrs) or supervisory,Supervisors: manufacturing/utilities
ER35,9211,92010,16.48,26.0,38.75,18.25,31.25,45.0,25.0,34.62,48.08,Ontario,Ontario,"supervisors, mineral and metal processing",9,2,92,9 - Manufacturing and utilities,2 - College diploma/apprenticeship (2+ yrs) or supervisory,Supervisors: manufacturing/utilities
ER48,9211,92010,26.0,34.05,40.87,27.88,35.2,51.44,32.5,43.75,60.0,Alberta,Alberta,"supervisors, mineral and metal processing",9,2,92,9 - Manufacturing and utilities,2 - College diploma/apprenticeship (2+ yrs) or supervisory,Supervisors: manufacturing/utilities
ER12,9212,92011,16.02,25.48,41.76,25.6,37.0,50.0,27.0,42.16,62.29,Nova Scotia,Nova Scotia,"supervisors, petroleum, gas and chemical processing and utilities",9,2,92,9 - Manufacturing and utilities,2 - College diploma/apprenticeship (2+ yrs) or supervisory,Supervisors: manufacturing/utilities
ER24,9212,92011,13.2,30.0,40.0,18.0,33.65,52.88,16.3,32.81,55.29,Quebec,Quebec,"supervisors, petroleum, gas and chemical processing and utilities",9,2,92,9 - Manufacturing and utilities,2 - College diploma/apprenticeship (2+ yrs) or supervisory,Supervisors: manufacturing/utilities
ER35,9212,92011,17.03,30.1,54.95,17.5,29.75,53.42,25.0,42.05,72.12,Ontario,Ontario,"supervisors, petroleum, gas and chemical processing and utilities",9,2,92,9 - Manufacturing and utilities,2 - College diploma/apprenticeship (2+ yrs) or supervisory,Supervisors: manufacturing/utilities
ER47,9212,92011,18.76,33.55,54.0,15.0,38.75,57.0,20.0,44.0,66.83,Saskatchewan,Saskatchewan,"supervisors, petroleum, gas and chemical processing and utilities",9,2,92,9 - Manufacturing and utilities,2 - College diploma/apprenticeship (2+ yrs) or supervisory,Supervisors: manufacturing/utilities
